sofascore_id,player_name,original_name,position,club,total_scored,total_attempts,event_id,outcome,zone,penalty_id,x,y,Nationality,Caps,Goals,Group,Is_Captain,Match_Score,added_time,away_score,body_part,description,event_type,gk_coord_x,gk_coord_y,gk_id,gk_name,goal_mouth_x,goal_mouth_y,home_score,is_home,player_coord_x,player_coord_y,player_id,reason,sequence,shot_x,shot_y,time,type
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,12441761,goal,high-right,6075566,63.98,55.67,Curaçao,71,16,E,1,High,,1,right-foot,,goal,99.3,50.2,,,63.98,55.67,3,True,88.5,50,74545,,,100,47.4,50,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,12441749,save,low-left,6072210,31.18,95.83,Curaçao,71,16,E,1,High,,,,,,,,,,,,,False,,,74545,goalkeeperSave,,,,52,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,13078237,goal,low-right,6070984,66.13,95.83,Curaçao,71,16,E,1,High,,1,right-foot,,goal,0.2,50,,,66.13,95.83,1,False,11.5,50,74545,,,0,53,41,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,12449870,goal,high-right,6065008,70.97,52.5,Curaçao,71,16,E,1,High,,0,right-foot,,goal,99.7,49.5,,,70.97,52.5,1,True,88.5,50,74545,,,100,46.1,8,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,11388799,save,low-left,6047046,38.71,80,Curaçao,71,16,E,1,High,,,,,,,,,,,,,True,,,74545,goalkeeperSave,,,,51,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,7448009,save,low-left,6047047,34.95,73.67,Curaçao,71,16,E,1,High,,,,,,,,,,,,,True,,,74545,goalkeeperSave,,,,62,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,7447859,goal,low-left,6047048,30.11,91.5,Curaçao,71,16,E,1,High,,2,,,,,,,,,,2,False,,,74545,,,,,83,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,2855601,goal,low-right,6047049,74.19,90.5,Curaçao,71,16,E,1,High,,1,,,,,,,,,,1,False,,,74545,,,,,66,match_penalty
74545,Leandro Bacuna,Leandro Bacuna,M,Iğdır FK,8,11,1784452,goal,low-right,6047050,66.67,97.67,Curaçao,71,16,E,1,High,,,,,,,,,,,,,,,,,,,,,,
1199057,Sontje Hansen,Sontje Hansen,F,Middlesbrough,1,1,9567830,goal,high-left,6252,32.26,54.67,Curaçao,5,1,E,0,High,7,0,,,,,,,,,,2,True,,,1199057,,,,,90,match_penalty
796142,Kenji Gorré,Kenji Gorré,M,Maccabi Haifa,2,2,11622179,goal,low-left,2674023,27.42,77.83,Curaçao,37,6,E,0,High,,0,,,,,,,,,,3,True,,,796142,,,,,56,match_penalty
796142,Kenji Gorré,Kenji Gorré,M,Maccabi Haifa,2,2,7168180,goal,low-right,6051744,70.43,83.17,Curaçao,37,6,E,0,High,,,,,,,,,,,,,,,,,,,,,,
1036004,Jearl Margaritha,Jearl Margaritha,M,SK Beveren,2,3,13896265,goal,low-left,6077654,36.02,88.33,Curaçao,21,5,E,0,High,,3,right-foot,Scored,goal,0.2,49.8,,,36.02,88.33,3,False,11.5,50,1036004,scored,8,0,47.4,,shootout
1036004,Jearl Margaritha,Jearl Margaritha,M,SK Beveren,2,3,13896242,save,low-right,6076679,67.2,77.83,Curaçao,21,5,E,0,High,,1,,Goalkeeper save,,,,,,,,2,True,,,1036004,goalkeeperSave,8,,,,shootout
1036004,Jearl Margaritha,Jearl Margaritha,M,SK Beveren,2,3,10382517,goal,low-right,13654,65.59,70.5,Curaçao,21,5,E,0,High,3,0,,,,,,,,,,3,True,,,1036004,,,,,90,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,14053663,goal,low-left,6087867,34.41,97.83,Curaçao,34,2,E,0,High,7,1,left-foot,,goal,99.5,50.2,809408,Etienne Vaessen,37.1,97.83,1,True,88.5,50,252885,,,100,52.4,45,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,14053683,goal,low-left,6084523,32.8,91.5,Curaçao,34,2,E,0,High,,0,left-foot,,goal,99.3,50,990798,Gonzalo Crettaz,32.8,91.5,1,True,88.5,50,252885,,,100,53.2,43,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,12441850,goal,low-right,6074978,69.89,97.83,Curaçao,34,2,E,0,High,,0,left-foot,,goal,98.9,49.8,,,70.97,82,2,True,88.5,50,252885,,,100,46.1,80,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,11622179,save,low-right,2672621,68.82,93.67,Curaçao,34,2,E,0,High,,,,,,,,,,,,,True,,,252885,goalkeeperSave,,,,76,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,10434112,goal,low-centre,42182,59.14,94.67,Curaçao,34,2,E,0,High,,2,,,,,,,,,,2,True,,,252885,,,,,88,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,8520132,goal,low-left,12304,37.1,94.67,Curaçao,34,2,E,0,High,,,,,,,,,,,,,,,,,,,,,,
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7827136,goal,low-right,6062492,63.98,94.67,Curaçao,34,2,E,0,High,,0,,,,,,,,,,1,True,,,252885,,,,,27,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7827136,goal,low-right,12305,63.98,94.67,Curaçao,34,2,E,0,High,,0,,,,,,,,,,1,True,,,252885,,,,,27,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7827042,save,low-right,6062493,72.58,89.5,Curaçao,34,2,E,0,High,,,,,,,,,,,,,True,,,252885,goalkeeperSave,,,,6,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7827042,save,low-right,12306,72.58,89.5,Curaçao,34,2,E,0,High,,,,,,,,,,,,,True,,,252885,goalkeeperSave,,,,6,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7441663,save,low-right,6062494,62.37,80,Curaçao,34,2,E,0,High,,,,,,,,,,,,,True,,,252885,goalkeeperSave,,,,11,match_penalty
252885,Brandley Kuwas,Brandley Kuwas,F,FC Volendam,7,12,7441663,save,low-right,12307,62.37,80,Curaçao,34,2,E,0,High,,,,,,,,,,,,,True,,,252885,goalkeeperSave,,,,11,match_penalty
825845,Tahith Chong,Tahith Chong,M,Sheffield United,0,1,12709445,post,high,6066437,59.68,32.5,Curaçao,5,3,E,0,High,,1,,Off target,,,,,,,,3,False,,,825845,offTarget,6,,,,shootout
896215,Kevin Felida,Kevin Felida,M,FC Den Bosch,1,1,14783364,goal,low-left,6082883,28.49,87.33,Curaçao,19,1,E,0,High,,2,right-foot,Scored,goal,99.8,49.6,823639,Antoine Lejoly,28.49,87.33,2,True,88.5,50,896215,scored,8,100,54,,shootout
227196,Riechedly Bazoer,Riechedly Bazoer,D,Konyaspor,1,1,7827058,goal,low-left,6046868,26.88,89.5,Curaçao,4,0,E,0,High,,5,,,,,,,,,,1,False,,,227196,,,,,86,match_penalty
881848,Félix Torres,Félix Torres,D,Internacional,1,1,11156284,goal,high-right,384961,66.13,50.5,Ecuador,48,5,E,0,High,,4,,Scored,,,,,,,,4,False,,,881848,scored,8,,,,shootout
925740,Jordy Alcivar,Jordy Alcívar,M,Independiente del Valle,3,4,11877811,save,high-centre,6056293,43.01,63,Ecuador,10,1,E,0,Low - Fallback,,0,,Goalkeeper save,,,,,,,,1,False,,,925740,goalkeeperSave,3,,,,shootout
925740,Jordy Alcivar,Jordy Alcívar,M,Independiente del Valle,3,4,9552791,goal,high-left,37664,36.02,59.83,Ecuador,10,1,E,0,Low - Fallback,,2,,,,,,,,,,1,False,,,925740,,,,,56,match_penalty
925740,Jordy Alcivar,Jordy Alcívar,M,Independiente del Valle,3,4,9245304,goal,high-left,37665,29.03,64.17,Ecuador,10,1,E,0,Low - Fallback,,0,,,,,,,,,,1,True,,,925740,,1,,,,shootout
925740,Jordy Alcivar,Jordy Alcívar,M,Independiente del Valle,3,4,8518689,goal,low-left,37666,29.03,85.17,Ecuador,10,1,E,0,Low - Fallback,,1,,,,,,,,,,1,False,,,925740,,1,,,,shootout
805465,Pervis Estupiñán,Pervis Estupiñán,M,AC Milan,2,2,11143371,goal,low-right,6058159,67.2,95.83,Ecuador,53,4,E,0,High,,3,,Scored,,,,,,,,4,True,,,805465,scored,7,,,,shootout
805465,Pervis Estupiñán,Pervis Estupiñán,M,AC Milan,2,2,9563131,goal,low-left,16582,36.02,93.67,Ecuador,53,4,E,0,High,,2,,Scored,,,,,,,,2,False,,,805465,scored,6,,,,shootout
879802,John Yeboah,John Yeboah,F,Venezia,5,7,14317638,save,low-right,6090792,63.98,96.83,Ecuador,22,3,E,0,High,,,,,penalty-save,,,1471046,Diego Mascardi,63.98,96.83,,False,11.5,50,879802,goalkeeperSave,,0,52.6,32,match_penalty
879802,John Yeboah,John Yeboah,F,Venezia,5,7,14317713,goal,low-left,6085438,37.63,94.67,Ecuador,22,3,E,0,High,,2,left-foot,,goal,1,50,1518983,Edoardo Motta,37.63,94.67,0,False,11.5,50,879802,,,0,47.7,34,match_penalty
879802,John Yeboah,John Yeboah,F,Venezia,5,7,14317877,goal,low-right,6083918,69.35,93.67,Ecuador,22,3,E,0,High,,2,left-foot,,goal,1,49.8,1141480,Mattia Fortin,69.35,93.67,0,False,11.5,50,879802,,,0,53.6,67,match_penalty
879802,John Yeboah,John Yeboah,F,Venezia,5,7,14317807,save,low-right,6081235,68.28,84.17,Ecuador,22,3,E,0,High,,,,,penalty-save,,,1134623,Lorenzo Palmisani,68.28,84.17,,True,88.5,50,879802,goalkeeperSave,,100,46.6,16,match_penalty
879802,John Yeboah,John Yeboah,F,Venezia,5,7,14493422,goal,low-right,6080705,69.35,91.5,Ecuador,22,3,E,0,High,,2,left-foot,Scored,goal,0.5,49.8,253369,Simone Perilli,69.35,91.5,1,False,11.5,50,879802,scored,4,0,53.6,,shootout
879802,John Yeboah,John Yeboah,F,Venezia,5,7,11886594,goal,high-right,6063757,69.89,50.5,Ecuador,22,3,E,0,High,,1,left-foot,Scored,goal,1,50.2,,,69.89,50.5,2,False,11.5,50,879802,scored,6,0,53.7,,shootout
879802,John Yeboah,John Yeboah,F,Venezia,5,7,10621676,goal,low-right,6058197,66.13,72.5,Ecuador,22,3,E,0,High,,2,,,,,,,,,,0,False,,,879802,,,,,86,match_penalty
1464025,Kendry Páez,Kendry Páez,M,River Plate,4,5,16131186,save,low-left,6091424,33.87,86.33,Ecuador,25,2,E,0,High,,3,,Goalkeeper save,penalty-save,,,991709,Orlando Gill,28.49,83.17,2,True,88.5,50,1464025,goalkeeperSave,7,100,54,,shootout
1464025,Kendry Páez,Kendry Páez,M,River Plate,4,5,12014066,goal,low-right,6065103,71.51,86.33,Ecuador,25,2,E,0,High,2,2,left-foot,,goal,0.7,50.2,,,71.51,86.33,3,False,11.5,50,1464025,,,0,54,90,match_penalty
1464025,Kendry Páez,Kendry Páez,M,River Plate,4,5,11886367,goal,low-right,6063141,70.97,97.83,Ecuador,25,2,E,0,High,4,0,left-foot,,goal,99.1,50,,,70.97,97.83,2,True,88.5,50,1464025,,,100,46.1,45,match_penalty
1464025,Kendry Páez,Kendry Páez,M,River Plate,4,5,12013936,goal,low-right,6062082,71.51,92.67,Ecuador,25,2,E,0,High,,1,,,,,,,,,,1,False,,,1464025,,,,,85,match_penalty
1464025,Kendry Páez,Kendry Páez,M,River Plate,4,5,12013850,goal,high-right,6060982,65.05,65.17,Ecuador,25,2,E,0,High,,1,,,,,,,,,,0,False,,,1464025,,,,,9,match_penalty
1431770,Kevin Rodriguez,Kevin Rodríguez,F,Royale Union Saint-Gilloise,1,3,12421044,save,low-centre,6066622,41.4,86.33,Ecuador,31,2,E,0,Low - Fallback,,,,,,,,,,,,,True,,,1431770,goalkeeperSave,,,,22,match_penalty
1431770,Kevin Rodriguez,Kevin Rodríguez,F,Royale Union Saint-Gilloise,1,3,11980002,goal,low-centre,5650544,46.77,69.33,Ecuador,31,2,E,0,Low - Fallback,,0,,,,,,,,,,2,True,,,1431770,,,,,62,match_penalty
1431770,Kevin Rodriguez,Kevin Rodríguez,F,Royale Union Saint-Gilloise,1,3,11369884,miss,close-right,3441510,90.86,86.17,Ecuador,31,2,E,0,Low - Fallback,6,,,,,,,,,,,,True,,,1431770,offTarget,,,,90,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,16082388,goal,low-right,6091282,62.37,95.83,Ecuador,105,49,E,1,High,,0,right-foot,,goal,99.3,50.2,313184,Luis García,62.37,95.83,1,True,88.5,50,106456,,,100,47.7,10,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,13984967,goal,low-left,6082789,37.1,95.83,Ecuador,105,49,E,1,High,,2,right-foot,,goal,0.1,50.2,313184,Luis García,37.1,95.83,2,False,11.5,50,106456,,,0,47.6,54,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,13984927,goal,low-left,6080786,29.03,94.67,Ecuador,105,49,E,1,High,,1,right-foot,,goal,99.8,50,943254,Andrés Sánchez,31.72,94.67,1,True,88.5,50,106456,,,100,53.4,35,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,14169218,goal,low-centre,6080069,50.54,92.67,Ecuador,105,49,E,1,High,13,0,right-foot,,goal,99.8,50,,,50,96.83,1,True,88.5,50,106456,,,100,50,45,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,13129491,save,low-right,6074210,67.2,92.67,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,70,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,13484848,goal,low-right,6073303,68.82,94.67,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,True,,,106456,,,,,57,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,12995967,goal,low-centre,6069809,40.32,77.83,Ecuador,105,49,E,1,High,,0,right-foot,,goal,99.5,50,,,40.32,77.83,1,True,88.5,50,106456,,,100,51.8,26,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,12629257,save,low-left,6065519,32.8,92.67,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,26,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,12447548,goal,low-left,6063751,31.18,97.83,Ecuador,105,49,E,1,High,,1,right-foot,,goal,0.5,50,,,31.18,97.83,1,False,11.5,50,106456,,,0,46.5,79,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11886594,post,left,6063465,22.04,84.17,Ecuador,105,49,E,1,High,,,,,,,,,,,,,False,,,106456,woodwork,,,,62,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,12164647,goal,low-centre,6059938,51.61,68.33,Ecuador,105,49,E,1,High,,3,,Scored,,,,,,,,4,True,,,106456,scored,9,,,,shootout
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11067568,goal,low-left,4074607,27.42,68.33,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,30,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11067501,save,low-left,6059164,33.33,77.83,Ecuador,105,49,E,1,High,11,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,90,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11518412,miss,close-right,1409616,96.77,58.33,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,offTarget,,,,51,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11407645,goal,low-right,6059165,65.05,71.5,Ecuador,105,49,E,1,High,,1,,Scored,,,,,,,,2,True,,,106456,scored,3,,,,shootout
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434109,goal,low-right,42653,69.35,97.83,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,True,,,106456,,,,,87,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434079,goal,low-left,42184,29.57,96.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,41,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434079,post,left,42183,20.43,89.5,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,woodwork,,,,53,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434087,goal,low-right,41446,70.97,76.83,Ecuador,105,49,E,1,High,,,,,,,,,,,,,,,,,,,,,,
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434087,goal,low-left,41447,29.57,70.5,Ecuador,105,49,E,1,High,,,,,,,,,,,,,,,,,,,,,,
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11083529,goal,low-left,40891,33.87,95.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,41,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,11050625,goal,low-right,6059166,65.59,96.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,13,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434022,goal,high-left,35997,29.57,65.17,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,True,,,106456,,,,,37,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10230541,goal,low-right,30165,71.51,91.5,Ecuador,105,49,E,1,High,,1,right-foot,,goal,0.2,49.8,95253,Saad Al Sheeb,71.51,91.5,0,False,11.5,50,106456,,,0,54,16,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10433932,goal,low-right,29490,65.59,76.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,19,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10433895,goal,low-left,12219,34.95,95.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,55,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10642307,save,low-left,12220,34.41,85.17,Ecuador,105,49,E,1,High,,,,,,,,,,,,,False,,,106456,goalkeeperSave,,,,86,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10433971,goal,high-right,12222,67.2,58.83,Ecuador,105,49,E,1,High,,2,,,,,,,,,,2,True,,,106456,,,,,28,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10433971,goal,low-right,12221,64.52,90.5,Ecuador,105,49,E,1,High,,2,,,,,,,,,,2,True,,,106456,,,,,28,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10642313,goal,high-left,12223,38.17,58.83,Ecuador,105,49,E,1,High,2,2,,,,,,,,,,2,False,,,106456,,,,,90,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434129,goal,low-left,12224,27.96,81,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,20,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10434133,goal,low-right,12225,73.12,92.67,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,19,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,10382858,save,low-centre,12226,50,69.17,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,70,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8524227,save,low-right,12227,65.05,85.17,Ecuador,105,49,E,1,High,3,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,90,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,9644048,goal,low-left,12228,29.57,99,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,29,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,9758033,post,high,12230,50.54,34.67,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,woodwork,,,,36,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,9758033,goal,low-left,12229,27.42,97.83,Ecuador,105,49,E,1,High,,1,,,,,,,,,,2,True,,,106456,,,,,45,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,9809982,goal,low-right,12231,67.2,74.67,Ecuador,105,49,E,1,High,,1,,,,,,,,,,0,False,,,106456,,,,,37,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8915628,goal,low-left,12232,30.65,75.67,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,False,,,106456,,,,,90,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8915611,goal,high-centre,12233,48.39,56.83,Ecuador,105,49,E,1,High,1,1,,,,,,,,,,3,True,,,106456,,,,,45,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8915529,goal,low-centre,12234,40.32,90.5,Ecuador,105,49,E,1,High,1,1,,,,,,,,,,1,False,,,106456,,,,,45,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8915378,save,low-centre,12235,59.14,78.83,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,67,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8262303,save,low-right,6052266,69.35,67.33,Ecuador,105,49,E,1,High,1,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,45,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8116871,goal,high-centre,6052267,50,42,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,True,,,106456,,,,,26,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,8105493,goal,low-right,6052268,70.97,99,Ecuador,105,49,E,1,High,,0,,,,,,,,,,2,True,,,106456,,,,,25,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,7663075,goal,high-centre,6052269,53.76,65.17,Ecuador,105,49,E,1,High,,1,,,,,,,,,,1,True,,,106456,,,,,26,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,7450428,goal,low-right,6052270,68.82,95.83,Ecuador,105,49,E,1,High,,0,,,,,,,,,,1,True,,,106456,,,,,71,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,7450409,save,low-centre,6052271,46.24,93.67,Ecuador,105,49,E,1,High,,,,,,,,,,,,,True,,,106456,goalkeeperSave,,,,82,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,6834072,goal,low-right,6052272,60.22,95.83,Ecuador,105,49,E,1,High,,2,,,,,,,,,,1,True,,,106456,,,,,80,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,7450321,goal,low-centre,6052273,53.76,93.67,Ecuador,105,49,E,1,High,,1,,,,,,,,,,0,False,,,106456,,,,,21,match_penalty
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,6467140,save,low-left,6052274,34.41,99,Ecuador,105,49,E,1,High,,,,,,,,,,,,,,,,,,,,,,
106456,Enner Valencia,Enner Valencia,F,CF Pachuca,38,52,6576652,goal,low-right,6052275,70.97,80,Ecuador,105,49,E,1,High,,6,,,,,,,,,,6,True,,,106456,,7,,,,shootout
1122552,Alan Minda,Alan Minda,F,Atlético Mineiro,0,1,11886594,save,low-left,6063716,29.03,77.83,Ecuador,19,2,E,0,High,,0,,Goalkeeper save,,,,,,,,1,False,,,1122552,goalkeeperSave,4,,,,shootout
1002524,Pedro Vite,Pedro Vite,M,Pumas UNAM,1,1,11494709,goal,low-right,478117,72.04,93.67,Ecuador,16,1,E,0,High,,1,,Scored,,,,,,,,1,False,,,1002524,scored,2,,,,shootout
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,15269941,goal,low-centre,6089890,48.92,97.83,Ecuador,19,3,E,0,High,3,1,right-foot,,goal,99,50,789406,Jorge Broun,47.85,95.83,1,True,88.5,50,804770,,,100,50.4,45,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,15270013,goal,low-left,6088551,27.96,99,Ecuador,19,3,E,0,High,2,1,right-foot,,goal,99.1,50,1485255,Santiago Beltrán,27.96,99,1,True,88.5,50,804770,,,100,54.1,45,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,15270087,goal,high-right,6086210,70.43,55.67,Ecuador,19,3,E,0,High,,1,right-foot,,goal,0.9,49.5,871745,Luis Ingolotti,69.35,57.83,1,False,11.5,50,804770,,,0,53.6,66,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,12467484,goal,low-right,6072954,71.51,73.67,Ecuador,19,3,E,0,High,,1,right-foot,,goal,99.7,49.6,,,61.83,71.5,1,True,88.5,50,804770,,,100,47.8,60,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,11886594,goal,low-left,6063468,37.63,78.83,Ecuador,19,3,E,0,High,,2,right-foot,Scored,goal,1.1,49.8,,,37.63,78.83,3,False,11.5,50,804770,scored,8,0,47.7,,shootout
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,11911092,save,low-left,6060308,35.48,75.67,Ecuador,19,3,E,0,High,,,,,,,,,,,,,True,,,804770,goalkeeperSave,,,,89,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,11491725,goal,low-left,385167,29.57,96.83,Ecuador,19,3,E,0,High,,3,,,,,,,,,,4,True,,,804770,scored,,,,,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,8524243,goal,low-centre,32312,48.92,68.33,Ecuador,19,3,E,0,High,,1,,,,,,,,,,3,False,,,804770,,,,,85,match_penalty
804770,Jordy Caicedo,Jordy Caicedo,F,Huracán,8,9,9646795,goal,low-centre,32313,50,69.17,Ecuador,19,3,E,0,High,,2,,,,,,,,,,1,False,,,804770,,3,,,,shootout
987650,Moisés Caicedo,Moisés Caicedo,M,Chelsea,0,1,10878377,save,low-left,31276,31.72,70.5,Ecuador,60,3,E,0,High,,3,,Goalkeeper save,,,,,,,,3,False,,,987650,goalkeeperSave,13,,,,shootout
142622,Antonio Rüdiger,Antonio Rüdiger,D,Real Madrid,4,4,13511924,goal,low-left,6073829,31.72,91.5,Germany,82,3,E,0,High,,4,,Scored,,,,,,,,2,False,,,142622,scored,9,,,,shootout
142622,Antonio Rüdiger,Antonio Rüdiger,D,Real Madrid,4,4,12173502,goal,low-left,6061058,27.96,93.67,Germany,82,3,E,0,High,,4,,Scored,,,,,,,,3,False,,,142622,scored,10,,,,shootout
142622,Antonio Rüdiger,Antonio Rüdiger,D,Real Madrid,4,4,10083121,goal,high-centre,26417,56.45,63,Germany,82,3,E,0,High,,6,,Scored,,,,,,,,6,True,,,142622,scored,12,,,,shootout
142622,Antonio Rüdiger,Antonio Rüdiger,D,Real Madrid,4,4,9563131,goal,low-centre,26418,40.32,77.83,Germany,82,3,E,0,High,,5,,Scored,,,,,,,,6,True,,,142622,scored,13,,,,shootout
